αἰγιαλός,αἰσχύνη,αἰσχύνομαι,αἰτέω,αἰών,αἰώνιος,αἴρω,αὐλή,αὐξάνω,αὐστηρός,αὐτόματος,αὔριον,βάθος,βάλλω,βάπτω,βάρος,βάσανος,βάτος,βίος,βαθύνω,βασανιστής,βασιλεία,βασιλεύς,βασιλεύω,βαστάζω,βλέπω,βλαστάνω,βλητέος,βοάω,βουλεύομαι,βοῦς,βροχή,βρυγμός,βόσκω,βύσσος,γάμος,γέ,γένος,γίνομαι,γαμέω,γείτων,γεμίζω,γενεά,γεωργός,γεύομαι,γινώσκω,γλῶσσα,γογγύζω,γράμμα,γράφω,γραμματεύς,γρηγορέω,γυμνός,γυνή,γῆ,δάκτυλος,δάνειον,δέκα,δένδρον,δέρω,δέσμη,δέχομαι,δέω,δίδωμι,δίκαιος,δίς,δακτύλιος,δανιστής,δαπάνη,δαπανάω,δειπνέω,δεξιός,δεύτερος,δεῖπνον,δεῦτε,δηνάριον,διάβολος,διάκονος,διέξοδος,διαβάλλω,διαβαίνω,διαδίδωμι,διαιρέω,διακονέω,διαλογίζομαι,διαμαρτύρομαι,διαπεράω,διαπραγματεύομαι,διαρπάζω,διασαφέω,διασκορπίζω,διατάσσω,δικαιοσύνη,δικαιόω,διορύσσω,διχοτομέω,διψάω,δοκέω,δοκιμάζω,δουλεύω,δοχή,δοῦλος,δρέπανον,δραχμή,δυνατός,δόξα,δύναμαι,δύναμις,δύο,εἰμί,εἰρήνη,εἰσάγω,εἰσέρχομαι,εἰσπορεύομαι,εἴκοσι,εἶτα,εἷς,εὐγενής,εὐθέως,εὐθύς,εὐλογέω,εὐφορέω,εὐφραίνω,εὐχαριστέω,εὐώνυμος,εὑρίσκω,εὖ,εὖγε,ζάω,ζεῦγος,ζητέω,ζιζάνιον,ζυμόω,ζωή,ζύμη,θάλασσα,θάπτω,θέλημα,θέλω,θέρος,θεάομαι,θεμέλιος,θεμελιόω,θερίζω,θεραπεία,θερισμός,θεριστής,θεωρέω,θεός,θησαυρίζω,θησαυρός,θρόνος,θυρωρός,θύρα,θύω,κάμινος,κίχρημι,καίω,καθίζω,καθίστημι,καθαιρέω,καθεύδω,καθοπλίζω,καινός,καιρός,κακός,κακῶς,καλέω,καλός,καλύπτω,καλῶς,καρδία,καρποφορέω,καρπός,κατέχω,καταβαίνω,καταβολή,καταδέω,κατακαίω,κατακλίνω,καταλείπω,καταπίπτω,καταπατέω,καταράομαι,καταργέω,κατασκηνόω,κατασφάζω,καταφιλέω,καταφρονέω,καταψύχω,κατεσθίω,καυματίζω,καύσων,κελεύω,κενός,κεράτιον,κερδαίνω,κεφαλιόω,κεῖμαι,κλάδος,κλέπτης,κλίνη,κλαυθμός,κλείω,κληρονομέω,κληρονομία,κληρονόμος,κλητός,κοίτη,κοιλία,κολλάομαι,κομίζω,κοσμέω,κρίνω,κρατέω,κραυγή,κριτής,κρούω,κρυπτός,κρύπτω,κτάομαι,κτῆνος,κόκκος,κόλασις,κόλπος,κόπος,κόπριον,κόρος,κόσμος,κύριος,κύων,κἀγώ,κἀκεῖνος,κἄν,κῆπος,λάζαρος,λάμπω,λάχανον,λέγω,λαλέω,λαμβάνω,λαμπάς,λαμπρῶς,λαός,λευίτης,ληνός,λιθοβολέω,λιμός,λοιπός,λυπέω,λυχνία,λόγος,λύχνος,λῃστής,μέγας,μέλλω,μέρος,μέσος,μέτρον,μέχρι,μήγε,μήποτε,μήτι,μίσθιος,μαθητής,μαθητεύω,μακάριος,μακράν,μακροθυμέω,μακρόθεν,μακρός,μαμωνᾶς,μανθάνω,μαργαρίτης,μεθίστημι,μεθύσκομαι,μεθύω,μεσονύκτιον,μεταμέλομαι,μετανοέω,μεταξύ,μετρέω,μηδέ,μηκύνομαι,μικρός,μιμνῄσκομαι,μισέω,μισθόομαι,μισθός,μνᾶ,μοιχός,μωρός,μωϋσῆς,μόδιος,μόσχος,μύριοι,μᾶλλον,νέος,ναί,νεκρός,νηστεύω,νικάω,νομίζω,νυμφίος,νυστάζω,νύξ,νῦν,ξένος,ξηραίνω,οἰκέτης,οἰκία,οἰκετεία,οἰκοδεσπότης,οἰκοδομέω,οἰκονομέω,οἰκονομία,οἰκονόμος,οἶδα,οἶκος,οἶνος,οὐδέποτε,οὐκέτι,οὐράνιος,οὐρανός,οὐσία,οὐχί,οὔ,οὕτω,οὖς,πάντοτε,πέμπω,πέντε,πέτρα,πέτρος,πίμπλημι,πίνω,πίπτω,πίστις,παιδίον,παιδίσκη,παλαιός,πανδοχεύς,πανδοχεῖον,πανοπλία,παρέρχομαι,παρέχω,παρίστημι,παραβολή,παραγίνομαι,παραδίδωμι,παραιτέομαι,παρακαλέω,παρατίθημι,παρθένος,πατήρ,παῖς,πείθω,πεινάω,πεντήκοντα,πεντακόσιοι,περιβάλλω,περιζώννυμι,περιπίπτω,περισσεύω,περισσότερος,περιτίθημι,πετεινόν,πετρῶδες,πιπράσκω,πιστεύω,πιστός,πλήμμυρα,πλήν,πλήρης,πλήρωμα,πλανάω,πλατεῖα,πληγή,πληρόω,πλησίον,πλουτέω,πλούσιος,πνέω,πνίγω,ποιέω,ποιμήν,ποιμαίνω,πολίτης,πολύς,πολύτιμος,πονηρός,πορεύομαι,πορφύρα,ποτίζω,ποταμός,πούς,ποῖος,ποῦ,πράσσω,πραγματεύομαι,πρεσβεία,πρεσβύτερος,προάγω,προβάλλω,προσέρχομαι,προσαναβαίνω,προσδέχομαι,προσδαπανάω,προσδοκάω,προσεργάζομαι,προσεύχομαι,προσκαλέομαι,προσκυνέω,προσκόπτω,προσπίπτω,προσρήγνυμι,προστίθημι,προσφέρω,προφήτης,πρωΐ,πρωτοκλισία,πρόβατον,πρόσωπον,πρῶτος,πτωχός,πτῶσις,πυλών,πυνθάνομαι,πωλέω,πόθεν,πόλεμος,πόλις,πόρνη,πόρρω,πόσος,πότε,πύργος,πᾶς,πῦρ,πῶς,σάββατον,σάτον,σήμερον,σίμων,σίναπι,σαγήνη,σαλεύω,σαμαρίτης,σαπρός,σαρόω,σβέννυμι,σιτευτός,σιτιστός,σιτομέτριον,σκάπτω,σκεῦος,σκηνή,σκιά,σκληρός,σκότος,σκῦλα,σουδάριον,σπέρμα,σπείρω,σπλαγχνίζομαι,σπόρος,στάχυς,στηρίζω,στολή,στράτευμα,στόμα,στῆθος,συγγενής,συγκαλέω,συγκυρία,συγχαίρω,συκῆ,συλλέγω,συμβάλλω,συμπίπτω,συμπνίγω,συμφωνέω,συμφωνία,συμφύομαι,συνάγω,συνίημι,συναίρω,συνανάκειμαι,συναυξάνομαι,συντέλεια,συντηρέω,σφόδρα,σχίσμα,σύνδουλος,σῖτος,τάλαντον,τάχος,τέ,τέκνον,τέλος,τίθημι,ταπεινόω,ταχέως,ταχύς,ταῦρος,τελώνης,τοσοῦτος,τράπεζα,τράχηλος,τρέφω,τρέχω,τρίτον,τρίτος,τραπεζίτης,τραυματίζω,τραῦμα,τρεῖς,τριάκοντα,τροφή,τυφλός,τόκος,τόπος,τότε,τύπτω,υἱός,φέρω,φίλος,φαίνω,φανερός,φανερόω,φαρισαῖος,φημί,φιμόω,φλόξ,φοβέομαι,φονεύς,φραγμός,φρονίμως,φρόνιμος,φυλάσσω,φυλακή,φυτεύω,φωνέω,φύλλον,φύω,φῶς,χάρις,χάσμα,χήρα,χαίρω,χαρά,χαρίζομαι,χείρ,χείρων,χιλιάς,χορτάζω,χορός,χοῖρος,χρεοφειλέτης,χρηστός,χρονίζω,χρόνος,χρῄζω,χωλός,χωρίς,χόρτος,χώρα,ψηφίζω,ψυχή,ἀβραάμ,ἀγαθός,ἀγαπάω,ἀγαπητός,ἀγγεῖον,ἀγορά,ἀγοράζω,ἀγρός,ἀδελφός,ἀδικέω,ἀδικία,ἀκούω,ἀλεκτοροφωνία,ἀληθινός,ἀληθῶς,ἀλλήλων,ἀλλότριος,ἀμήν,ἀμελέω,ἀμπελουργός,ἀμπελών,ἀμφότεροι,ἀνά,ἀνάγκη,ἀνάκειμαι,ἀνάπηρος,ἀνάστασις,ἀνήρ,ἀνίστημι,ἀναίδεια,ἀναβαίνω,ἀναβιβάζω,ἀναγκάζω,ἀναζάω,ἀνακλίνω,ἀναλύω,ἀναπίπτω,ἀναπαύω,ἀνατέλλω,ἀνοίγω,ἀντέχομαι,ἀντίδικος,ἀνταποδίδωμι,ἀνταπόδομα,ἀντικαλέω,ἀντιπαρέρχομαι,ἀνώτερον,ἀπάντησις,ἀπέρχομαι,ἀπέχω,ἀπαγγέλλω,ἀπαιτέω,ἀπαρτισμός,ἀποδίδωμι,ἀποδεκατόω,ἀποδημέω,ἀποθήκη,ἀποθνῄσκω,ἀποκρίνομαι,ἀποκτείνω,ἀπολαμβάνω,ἀπολύω,ἀποπνίγω,ἀποστέλλω,ἀποτάσσομαι,ἀποφέρω,ἀπόδημος,ἀπόκειμαι,ἀπόκρυφος,ἀπόλλυμι,ἀργός,ἀργύριον,ἀρκέω,ἀροτριάω,ἀσθενέω,ἀσθενής,ἀσκός,ἀσώτως,ἀτιμάζω,ἀφίημι,ἀφαιρέω,ἀφορίζω,ἀχρεῖος,ἁμαρτάνω,ἁμαρτωλός,ἁπαλός,ἁρπάζω,ἄγγελος,ἄγγος,ἄγναφος,ἄγω,ἄδικος,ἄκανθα,ἄκρον,ἄλευρον,ἄμμος,ἄνεμος,ἄνθρωπος,ἄξιος,ἄπιστος,ἄριστον,ἄρτος,ἄρχω,ἄφρων,ἅμα,ἅπτω,ἅρπαξ,ἆρα,ἐάω,ἐγγίζω,ἐγγύς,ἐγείρω,ἐγκρύπτω,ἐκβάλλω,ἐκδίδωμι,ἐκδίκησις,ἐκδικέω,ἐκδύω,ἐκεῖ,ἐκεῖθεν,ἐκεῖνος,ἐκκόπτω,ἐκλέγομαι,ἐκλείπω,ἐκλεκτός,ἐκριζόω,ἐκτελέω,ἐκφέρω,ἐκφύω,ἐκχέω,ἐλάχιστος,ἐλεάω,ἐμπίμπρημι,ἐμπίπτω,ἐμπαίζω,ἐμπορία,ἐνδιδύσκω,ἐνδύω,ἐνενήκοντα,ἐννέα,ἐντέλλομαι,ἐντολή,ἐντρέπω,ἐνώπιον,ἐξέρχομαι,ἐξαίφνης,ἐξανατέλλω,ἐξαποστέλλω,ἐξουθενέω,ἐξουσία,ἐξώτερος,ἐπάν,ἐπάνω,ἐπέρχομαι,ἐπέχω,ἐπίβλημα,ἐπίτροπος,ἐπαίρω,ἐπαινέω,ἐπαιτέω,ἐπανέρχομαι,ἐπεί,ἐπειδή,ἐπιβάλλω,ἐπιβιβάζω,ἐπιθυμέω,ἐπιλείχω,ἐπιμελέομαι,ἐπιμελῶς,ἐπιπίπτω,ἐπιράπτω,ἐπισκέπτομαι,ἐπισπείρω,ἐπιτάσσω,ἐπιτίθημι,ἐπιχέω,ἐρίφιον,ἐργάζομαι,ἐργάτης,ἐρωτάω,ἐσθίω,ἐχθρός,ἑκατονταπλασίων,ἑκατόν,ἑλκόομαι,ἑνδέκατος,ἑξήκοντα,ἑταῖρος,ἑτοιμάζω,ἔθνος,ἔλαιον,ἔλεος,ἔμπορος,ἔμπροσθεν,ἔνατος,ἔνδυμα,ἔνθεν,ἔντιμος,ἔξεστι,ἔξω,ἔπειτα,ἔργον,ἔρημος,ἔριφος,ἔρχομαι,ἔσχατος,ἔσωθεν,ἔτος,ἔχω,ἕκαστος,ἕκτος,ἕλκος,ἕτερος,ἕτοιμος,ἕως,ἡμέρα,ἡμιθανής,ἤδη,ἥκω,ἥλιος,ἰδού,ἰεριχώ,ἰερουσαλήμ,ἰησοῦς,ἰκμάς,ἰσχυρός,ἰσχύω,ἰωάννης,ἱερεύς,ἱερός,ἱκανός,ἱλάσκομαι,ἱμάτιον,ἱνατί,ἴδε,ἴδιος,ἴσος,ἴσως,ἵνα,ἵστημι,ὀγδοήκοντα,ὀδούς,ὀδυνάομαι,ὀκνηρός,ὀλίγος,ὀπίσω,ὀργίζομαι,ὀρθῶς,ὀρύσσω,ὀσφύς,ὀφείλω,ὀφειλέτης,ὀφειλή,ὀφθαλμός,ὀψέ,ὀψία,ὁδεύω,ὁδός,ὁμοίως,ὁμοιόω,ὁράω,ὄνομα,ὄρος,ὅθεν,ὅλος,ὅμοιος,ὅπου,ὅπως,ὅσος,ὅταν,ὅτε,ὑβρίζω,ὑγιαίνω,ὑμέτερος,ὑπάγω,ὑπάντησις,ὑπάρχω,ὑπαντάω,ὑποδείκνυμι,ὑποκάτω,ὑποκριτής,ὑπολήνιον,ὑπολαμβάνω,ὑποστρέφω,ὑπωπιάζω,ὑπόδημα,ὑστερέω,ὑψόω,ὕδωρ,ὕστερος,ὡσαύτως,ὥρα,ὥσπερ,ὥστε,ὦμος,ὧδε,ᾅδης,ῥάκος,ῥήγνυμι,ῥίζα,ῥύμη,ῥῆγμα,parable,book,source,source_interpretation
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wise and the Foolish Builders,Mt,Double,"['Double', 'Q (RHK)']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The Wise and the Foolish Builders,Lk,Double,"['Double', 'Q (RHK)']"
0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,New Wine into Old Wineskins,Mt,Triple,['Triple']
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,New Wine into Old Wineskins,Mk,Triple,['Triple']
